id	symbol	pval|float	pval_adj|float	log2FC|float	HGNC.symbol	mean1|float	cells1|int	mean2|float	cells2|int	mean_diff|float	zscore|float
Dck	Dck	2.82187E-10	1.00543549223237e-09	2.82832031720528	DCK	0.124667662257952	8	0.017552725572846	146	0.107114936685106	6.30826175380287
Otud5	Otud5	3.09582E-10	1.10174596889545e-09	1.54113691641556	OTUD5	0.563402014417123	28	0.19359313653477	1361	0.369808877882353	6.29390290520865
Ppp3cc	Ppp3cc	3.19283E-10	1.13493777705626e-09	2.83840056438355	PPP3CC	0.134518558127974	7	0.0188078214834058	155	0.115710736644568	6.28911381803337
Orai2	Orai2	3.44395E-10	1.22276464371484e-09	2.54413463722316	ORAI2	0.185844459126405	11	0.0318631551683733	258	0.153981303958031	6.27734866597916
Fos	Fos	3.45298E-10	1.22453167321039e-09	1.09156728120172	FOS	5.8870829075045	58	2.76252144508538	5340	3.12456146241911	6.27694160560197
Mlxip	Mlxip	4.07829E-10	1.44459493460882e-09	2.06391166321806	MLXIP	0.240592780954989	12	0.0575417774575763	434	0.183051003497413	6.2510013138485
Mknk2	Mknk2	4.26298E-10	1.50696115775491e-09	1.22404147825634	MKNK2	0.776090380091093	32	0.332230193658001	2057	0.443860186433091	6.24408154289746
Psd4	Psd4	4.26433E-10	1.50696115775491e-09	2.32112788824451	PSD4	0.113934316895398	7	0.0227995058688388	195	0.0911348110265587	6.2440320169458
Rpl35	Rpl35	4.45599E-10	1.57285444745637e-09	1.0203013414067	RPL35	1.75805250465736	48	0.866743379136032	4066	0.891309125521333	6.23715558204446
Slc29a3	Slc29a3	4.71747E-10	1.66320908410772e-09	2.24689035946525	SLC29A3	0.216774454467261	12	0.0456695473114929	353	0.171104907155768	6.2282258873447
Rplp1	Rplp1	5.24545E-10	1.84720273291071e-09	0.908833085403329	RPLP1	5.91626154422017	58	3.15109390115999	5587	2.76516764306018	6.2115800685145
Ccdc50	Ccdc50	5.67716E-10	1.99690668535722e-09	1.43391671490286	CCDC50	0.786078444846784	31	0.29094704130316	1743	0.495131403543625	6.19914264389493
Arid1a	Arid1a	6.35509E-10	2.23276929353721e-09	1.25360252568548	ARID1A	1.30791009181776	41	0.548537001179497	2811	0.759373090638263	6.18136203011275
Rplp0	Rplp0	6.39031E-10	2.24253874150213e-09	0.649772227699254	RPLP0	4.15507889393993	59	2.64836807143662	6024	1.50671082250331	6.18048964656102
Rpl32	Rpl32	7.04503E-10	2.46943464059026e-09	0.682621602977069	RPL32	3.33061350927772	56	2.07507912305879	5796	1.25553438621893	6.16507370607639
Tcf7l2	Tcf7l2	7.52665E-10	2.63519928048936e-09	1.84984060679484	TCF7L2	0.325600202628111	13	0.0903289904959436	622	0.235271212132167	6.15460147759659
F7	F7	8.38039E-10	2.93071376278764e-09	3.2866505331185	F7	0.0717734625362932	5	0.00735501397896595	63	0.0644184485573272	6.13754993624572
Rpl37	Rpl37	8.92657E-10	3.11811339260636e-09	0.677627376683958	RPL37	7.01800793886768	59	4.38760667881743	6213	2.63040126005024	6.12750880779299
Plekhm3	Plekhm3	9.17084E-10	3.19974582357908e-09	2.46993468888981	PLEKHM3	0.176591560581734	11	0.0318746566906565	246	0.144716903891078	6.12321048183818
Gmfg-ps	Gmfg-ps	9.56317E-10	3.33278637080917e-09	3.62945218877549	NA	0.0738794744965613	5	0.00596966308265949	45	0.0679098114139018	6.11653533745796
Abca9	Abca9	9.64349E-10	3.35691200720239e-09	2.6774314522596	ABCA9	0.132293625340537	7	0.0206800573803895	152	0.111613567960147	6.11520167604833
Zc3hav1	Zc3hav1	1.02097E-09	3.5499310511118e-09	1.41521844359535	ZC3HAV1	0.502895162981673	26	0.188562034987918	1294	0.314333127993755	6.10609665985969
Mctp1	Mctp1	1.05080E-09	3.64945364891106e-09	2.88466162470461	MCTP1	0.132293625340537	9	0.0179130377664932	97	0.114380587574043	6.10149620376666
Smchd1	Smchd1	1.06107E-09	3.68089053822664e-09	1.36497092876859	SMCHD1	0.508099038864242	21	0.197265519534845	1342	0.310833519329397	6.09994194902021
Rpl8	Rpl8	1.14288E-09	3.9601541103473e-09	0.835271124223963	RPL8	3.45397007100689	56	1.93587319818461	5517	1.51809687282228	6.08805854327928
Jarid2	Jarid2	1.14912E-09	3.97722984270590e-09	1.88530642813915	JARID2	0.282088853986815	13	0.0763575773154711	577	0.205731276671344	6.08718612008964
B3gnt5	B3gnt5	1.16368E-09	4.02300759499111e-09	2.23605879540517	B3GNT5	0.198333636526327	9	0.0420993708324453	340	0.156234265693882	6.08516970128086
Ywhaz	Ywhaz	1.19392E-09	4.1228568697083e-09	0.708562423230019	YWHAZ	4.28955564181416	57	2.62490604144001	5934	1.66464960037415	6.08105747391859
Colgalt1	Colgalt1	1.21428E-09	4.1883511673268e-09	1.27075077640885	COLGALT1	0.600583446294308	23	0.248908230260023	1606	0.351675216034285	6.07834725833689
Taf7	Taf7	1.22629E-09	4.22497259288651e-09	1.80774160183889	TAF7	0.319805956024168	17	0.0913486431997186	672	0.22845731282445	6.07676802860208
Mknk1	Mknk1	1.29594E-09	4.45986834067962e-09	1.77565369229612	MKNK1	0.348006154597278	19	0.101639355230875	757	0.246366799366403	6.06789920592495
Itpr2	Itpr2	1.36981E-09	4.70651478167213e-09	1.49585983572747	ITPR2	0.499665483831073	22	0.177166118411283	1168	0.32249936541979	6.05898803135358
Cdkn2d	Cdkn2d	1.37072E-09	4.70651478167213e-09	2.20624599326968	CDKN2D	0.257473838182009	14	0.0557939212785377	431	0.201679916903472	6.05888025774084
Smox	Smox	1.40371E-09	4.8143280420955e-09	1.99488173345255	SMOX	0.280885500155251	12	0.0704709426908905	542	0.21041455746436	6.05505295192609
Actg1	Actg1	1.42575E-09	4.88437455561354e-09	0.646685315541739	ACTG1	14.5372216068805	60	9.28559490603496	6280	5.25162670084555	6.05254483642234
Bach2	Bach2	1.50233E-09	5.1408837960682e-09	1.75455788431994	BACH2	0.325252314532523	11	0.0963930769230118	689	0.228859237609512	6.04411452942804
Akt3	Akt3	1.51060E-09	5.16334488756851e-09	2.26861446672852	AKT3	0.170963658441761	10	0.035479933700436	253	0.135483724741325	6.04322917610222
Gga2	Gga2	1.59083E-09	5.4314439425432e-09	1.49430229359218	GGA2	0.328480001395605	17	0.116594783653669	905	0.211885217741936	6.03487787352848
Chmp1b	Chmp1b	1.62033E-09	5.52592022343136e-09	1.35250654653485	CHMP1B	0.424124434055598	23	0.166091823544002	1220	0.258032610511596	6.03191024832911
Eif4g2	Eif4g2	1.76657E-09	6.01786176245798e-09	0.776691544559497	EIF4G2	2.63022885886613	57	1.53527467547402	5262	1.09495418339212	6.01793456629169
Ap1s2	Ap1s2	1.84542E-09	6.27941291004799e-09	1.82453439878295	AP1S2	0.384654352363031	19	0.108600310934797	737	0.276054041428234	6.01085968134837
Gapdh	Gapdh	2.25734E-09	7.67241245711496e-09	0.837670118676404	GAPDH	1.75802446929341	46	0.983696403062418	4364	0.77432806623099	5.97811541544226
Ep300	Ep300	2.27073E-09	7.70927853887172e-09	1.17009475927865	EP300	0.893823569356255	33	0.397208178603454	2279	0.496615390752801	5.97715129468423
Chd4	Chd4	2.33324E-09	7.91262476757536e-09	0.993444448237028	CHD4	1.09598446695697	34	0.550487955423995	2827	0.545496511532974	5.97272407792708
Gngt2	Gngt2	2.47775E-09	8.39327181697046e-09	2.23569323746122	GNGT2	0.357331911137997	15	0.0758684264298253	481	0.281463484708171	5.96291658103714
Fosb	Fosb	2.55542E-09	8.64668151172622e-09	1.116691270068	FOSB	2.13277729938527	43	0.983530747209454	3689	1.14924655217581	5.95787324236434
Jak1	Jak1	2.67955E-09	9.05656799966396e-09	1.2581194229491	JAK1	1.25644173751658	38	0.525303954607329	2688	0.731137782909255	5.95011469212229
Rpl11	Rpl11	2.82163E-09	9.52616051882305e-09	0.80975668030333	RPL11	2.09162102326599	54	1.19322391317898	4863	0.898397110087016	5.94165236631525
Bri3bp	Bri3bp	3.47716E-09	1.1726223216412e-08	1.79759749247901	BRI3BP	0.20198054220231	12	0.0581003526378074	479	0.143880189564502	5.90732070395423
Plekha2	Plekha2	3.83300E-09	1.29118235196174e-08	1.94032683358287	NA	0.672116238567457	27	0.175124863560802	999	0.496991375006655	5.89124371841527
Xist	Xist	4.04449E-09	1.3609113831036e-08	0.971342584858888	NA	2.54828096055998	51	1.29970280224531	4254	1.24857815831467	5.88236329335119
Prdm9	Prdm9	4.21549E-09	1.41687265414659e-08	2.61845601195211	PRDM7	0.113934316895398	6	0.0185532822231905	148	0.0953810346722071	5.87550788921064
Morrbid	Morrbid	4.47252E-09	1.50159536474737e-08	2.7139740657291	NA	0.0790407692549612	6	0.0120465741197111	92	0.0669941951352501	5.86569620243231
Ifi213	Ifi213	5.03046E-09	1.68704559662771e-08	2.50072661458903	NA	0.135206429362838	7	0.0238893108633691	136	0.111317118499469	5.84616128611978
Rp2	Rp2	5.14667E-09	1.72410751577135e-08	1.69071949575625	RP2	0.278198893247392	16	0.0861783382441501	686	0.192020555003242	5.84235899026058
Casp4	Casp4	5.54690E-09	1.85612690565612e-08	2.39461758301525	NA	0.11928812380533	8	0.0226853501650721	169	0.0966027736402577	5.82987458492917
Tmem123	Tmem123	5.77084E-09	1.92892565893625e-08	1.13674531954493	TMEM123	1.17190981341814	33	0.532966304135998	2881	0.638943509282143	5.82326669519632
Rpl9	Rpl9	6.56375E-09	2.19054268647075e-08	0.65962413966076	NA	5.33186755290158	58	3.3753024979553	6154	1.95656505494628	5.80172156681382
Cdc42se1	Cdc42se1	6.56801E-09	2.19054268647075e-08	1.24014842330653	CDC42SE1	0.78079153872082	30	0.330531781078795	2111	0.450259757642025	5.80161284121666
Cd24a	Cd24a	6.65225E-09	2.21619460825342e-08	1.70952749718054	CD24	1.11334963565666	28	0.340418000331337	1410	0.77293163532532	5.7994759705229
Clta	Clta	7.36579E-09	2.45121065652969e-08	1.00366440262834	CLTA	1.10335052809618	34	0.550275803281238	3024	0.553074724814947	5.78236455920008
Ppp1r15a	Ppp1r15a	9.10677E-09	3.02725097480996e-08	1.34614505546541	PPP1R15A	0.793349530875866	29	0.312057431140706	1869	0.48129209973516	5.74657784436585
Rps6ka1	Rps6ka1	9.16085E-09	3.04188455949292e-08	1.61041792814446	RPS6KA1	0.294442457109192	16	0.0964309246950377	699	0.198011532414155	5.74557619988746
Pip5k1c	Pip5k1c	9.29444E-09	3.08286032243092e-08	1.5738808591691	PIP5K1C	0.425066886704193	24	0.14278149532524	974	0.282285391378953	5.74312617512278
Rps14	Rps14	9.44686E-09	3.12998412427985e-08	0.644793832364302	RPS14	7.78495291814203	58	4.97913275632858	6212	2.80582016181345	5.74037234114422
Ccdc86	Ccdc86	9.53307E-09	3.15509126119699e-08	2.21509151839731	CCDC86	0.168909240509612	10	0.0363784691076894	288	0.132530771401922	5.73883384303743
Map4k2	Map4k2	1.08446E-08	3.58315549965007e-08	1.72675284881229	MAP4K2	0.546176480853128	22	0.16501696385307	1015	0.381159517000058	5.71696076928027
Sp140	Sp140	1.08502E-08	3.58315549965007e-08	2.13441888229225	NA	0.315529160576087	17	0.0718646633032624	549	0.243664497272825	5.71687400931026
Fgl2	Fgl2	1.10929E-08	3.65932343551224e-08	2.59514113979103	FGL2	0.243030519269885	13	0.0402203169594544	222	0.202810202310431	5.71311154890204
Gsto1	Gsto1	1.15534E-08	3.80707466976116e-08	2.51023579438361	GSTO1	0.329909739111583	15	0.0579080400430809	306	0.272001699068503	5.70618900554539
Mtpn	Mtpn	1.22724E-08	4.03960841458995e-08	0.790673468509436	MTPN	1.82719429258436	51	1.05625383605235	4544	0.770940456532011	5.69589836689438
H2-Q6	H2-Q6	1.45618E-08	4.78798828988768e-08	1.65172414474365	NA	0.473348932521893	18	0.150647833344408	838	0.322701099177486	5.66664788359036
Rap2c	Rap2c	1.57293E-08	5.16626294458126e-08	1.47337508350874	RAP2C	0.429134776601362	20	0.154548080584549	1120	0.274586696016813	5.65341218218835
Kdm6b	Kdm6b	1.60989E-08	5.28189656504862e-08	1.30267467745185	KDM6B	0.577725279383124	24	0.234194784300587	1561	0.343530495082537	5.64942146160166
Atf3	Atf3	1.74766E-08	5.72771046841591e-08	1.38204684535826	ATF3	0.664554973177533	20	0.254972508388164	1433	0.40958246478937	5.63528784774708
Rab10os	Rab10os	1.85070E-08	6.05884363081507e-08	1.98675965331327	NA	0.19026289597966	11	0.0480042681471648	392	0.142258627832495	5.62540789641634
Fmn1	Fmn1	1.85418E-08	6.06365372750013e-08	3.92301086838291	FMN1	0.0594630943592953	5	0.00392015790357124	32	0.055542936455724	5.62508420018854
Ulbp1	Ulbp1	1.88114E-08	6.14520854326361e-08	3.87390841081182	NA	0.0717734625362932	5	0.00489554747023931	36	0.0668779150660539	5.62259093778241
Pgap1	Pgap1	1.91748E-08	6.2571579157054e-08	2.02538499840671	PGAP1	0.172223873804248	9	0.0423050016410838	339	0.129918872163164	5.61928594720789
Ttyh3	Ttyh3	2.00999E-08	6.55197104527993e-08	1.62590719470919	TTYH3	0.497631932954877	23	0.161235773503011	872	0.336396159451866	5.61113893032157
Skap2	Skap2	2.04205E-08	6.64929249680643e-08	1.49716307222092	SKAP2	0.615361117298427	27	0.217991248117441	1443	0.397369869180985	5.60840077475394
Pqlc3	Pqlc3	2.50885E-08	8.16049131415192e-08	1.88659425518104	SLC66A3	0.255267640932636	14	0.0690357908570595	560	0.186231850075577	5.57265609354888
Pycard	Pycard	2.57792E-08	8.37615971332748e-08	2.56293741180569	PYCARD	0.150955522727834	10	0.0255462976736769	208	0.125409225054157	5.56792421618946
Gramd3	Gramd3	3.02449E-08	9.81660123153192e-08	2.12244638184549	GRAMD2B	0.180172298291006	8	0.0413778569024885	339	0.138794441388517	5.54001330178648
Slc16a10	Slc16a10	3.08363E-08	9.99782023462972e-08	2.14640603516869	SLC16A10	0.150955522727834	8	0.0340970186326883	270	0.116858504095146	5.53662117439928
Ubc	Ubc	3.19967E-08	1.03629654770423e-07	0.580169036843835	UBC	8.96819188803432	59	5.99869262933891	6258	2.96949925869541	5.53014441427404
Eif3e	Eif3e	3.32466E-08	1.07562588258372e-07	1.07010836546876	EIF3E	1.35487327493815	42	0.645303409483303	3344	0.709569865454845	5.52341869277754
Ap1m1	Ap1m1	3.39175E-08	1.09615880874037e-07	2.00067706073461	AP1M1	0.230075505577971	13	0.0574918889613751	443	0.172583616616596	5.51990909045132
Haus4	Haus4	3.64423E-08	1.17649881568524e-07	2.34369844932881	HAUS4	0.0915786190566598	6	0.018041413329756	150	0.0735372057269037	5.50727877010428
Pold4	Pold4	3.81275E-08	1.22959286541179e-07	2.01960082413613	POLD4	0.210130735853666	13	0.051823787996804	417	0.158306947856862	5.49931226270109
Grn	Grn	3.82481E-08	1.23216717667624e-07	1.11384125156369	GRN	1.22662957886904	29	0.56677907214141	2859	0.659850506727626	5.49875552402282
Cnp	Cnp	4.26176E-08	1.37147134639357e-07	2.07675845801389	CNP	0.302607864405311	15	0.0717321125114823	521	0.230875751893829	5.47964659477708
Hmgb2	Hmgb2	5.10047E-08	1.63963097801516e-07	1.3676434062505	HMGB2	0.675959748467564	27	0.261950448897543	1708	0.414009299570021	5.44777186630724
Fam43a	Fam43a	5.62554E-08	1.80650162630001e-07	2.11228286858536	FAM43A	0.312056260390172	14	0.0721726076450245	446	0.239883652745148	5.43031281738238
Ppp1r15b	Ppp1r15b	5.65118E-08	1.81281379708157e-07	1.22894180150524	PPP1R15B	0.498645508579567	23	0.212737262487372	1475	0.285908246092195	5.42950096271172
Rcsd1	Rcsd1	5.75727E-08	1.84461823161323e-07	2.30081367710032	RCSD1	0.284608131198842	14	0.057760822970838	326	0.226847308228004	5.42618046735364
Apobr	Apobr	5.76253E-08	1.84461823161323e-07	3.04638451709614	APOBR	0.0666469289409034	5	0.00806727802003681	69	0.0585796509208666	5.4260176483467
Snx8	Snx8	5.98974E-08	1.91532243972017e-07	2.16567834800748	SNX8	0.161036672373994	10	0.0358914202559354	295	0.125145252118059	5.41910731796377
Sec11c	Sec11c	6.02666E-08	1.92509336276583e-07	1.09127876551984	SEC11C	0.800497182742517	33	0.37570949066006	2293	0.424787692082457	5.41800847784196
Ero1b	Ero1b	6.11130E-08	1.95007297068182e-07	1.97902276308826	ERO1B	0.185844459126405	11	0.0471416092270725	383	0.138702849899332	5.41551358770691
Gm10134	Gm10134	6.93556E-08	2.21075510998836e-07	3.15794557867766	NA	0.0594630943592953	5	0.00666210021886099	54	0.0528009941404343	5.39283252278907
Sun2	Sun2	7.07942E-08	2.25423568670159e-07	1.31481311922153	SUN2	0.684812044222246	28	0.275279076319709	1771	0.409532967902537	5.38914371330562
Smc6	Smc6	7.48903E-08	2.38215719126902e-07	1.28657020507796	SMC6	0.763665490820349	29	0.313045123223939	1824	0.45062036759641	5.37902503057061
Gm47283	Gm47283	7.53159E-08	2.39317727966229e-07	1.40176825449518	NA	0.517090757393302	23	0.195700747088814	1291	0.321390010304488	5.37800467785536
Mcm5	Mcm5	8.13002E-08	2.58062124369283e-07	2.4043692818917	MCM5	0.124667662257952	8	0.0235486785408442	181	0.101118983717108	5.36421896296753
Lnpep	Lnpep	8.47012E-08	2.68575643090521e-07	1.24187568341443	LNPEP	0.824619187725052	31	0.348667609675715	2045	0.475951578049337	5.35681618823155
Pmf1	Pmf1	8.70699E-08	2.75749524859685e-07	1.98186862440507	PMF1-BGLAP	0.196231198851315	12	0.0496782345616491	398	0.146552964289666	5.35182848393698
Filip1l	Filip1l	8.71460E-08	2.75749524859685e-07	1.15478423518548	FILIP1L	0.733203642200041	27	0.329306209779496	1870	0.403897432420545	5.35167051658943
Arhgap26.1	Arhgap26.1	9.54235E-08	3.01626145202963e-07	2.67105504268154	NA	0.110554550551166	6	0.0173583697659967	128	0.0931961807851689	5.33522996030256
B4galt5	B4galt5	9.69508E-08	3.06133918901602e-07	2.28651326113234	B4GALT5	0.184569600766746	11	0.037831285234037	264	0.146738315532709	5.33234813583106
Tgif1	Tgif1	1.03907E-07	3.27757664619708e-07	1.41159932324638	TGIF1	0.36986371913128	19	0.13902983079324	1047	0.23083388833804	5.31975460844183
Serinc3	Serinc3	1.16293E-07	3.66445287536539e-07	0.866498459536701	SERINC3	4.2684996752929	58	2.34117148149055	5461	1.92732819380235	5.29922793667256
Tap1	Tap1	1.32336E-07	4.16561581459568e-07	1.76038248706946	TAP1	0.273454024601322	16	0.0807153969835661	568	0.192738627617756	5.27558152657206
Ptpn1	Ptpn1	1.34188E-07	4.21954260365306e-07	1.27873737556924	PTPN1	0.722339041998859	28	0.297716416033414	1910	0.424622625965445	5.27303162474395
Map3k1	Map3k1	1.41424E-07	4.4424562915985e-07	1.62144146402752	MAP3K1	0.319259558629754	15	0.103762730595972	765	0.215496828033782	5.26338847368751
Snap23	Snap23	1.51274E-07	4.74692194298314e-07	1.41416260361657	SNAP23	0.566774925878739	27	0.21266952759931	1502	0.354105398279429	5.25100227658817
Pten	Pten	1.56001E-07	4.89019494766619e-07	1.24311368803457	PTEN	1.14452355684642	35	0.483515307351335	2594	0.661008249495084	5.24533187428672
Ivns1abp	Ivns1abp	1.56402E-07	4.89766891616433e-07	1.17343013003324	IVNS1ABP	0.643102223178784	25	0.285129625701886	1797	0.357972597476898	5.2448593499761
Hnrnpu	Hnrnpu	1.56605E-07	4.89897698324734e-07	0.855345902425011	HNRNPU	2.6323176928099	55	1.45496829420941	5094	1.17734939860049	5.2446193403363
Wdr1	Wdr1	1.58062E-07	4.93942716955872e-07	1.07621359917958	WDR1	0.956128569399423	33	0.453464945497208	2555	0.502663623902215	5.24291231078626
Pot1b	Pot1b	1.65641E-07	5.17094518802952e-07	2.90635178634449	POT1	0.111749752379501	8	0.0149055327752988	117	0.0968442196042023	5.23426664806637
Vars	Vars	1.68335E-07	5.24962605239992e-07	2.07102069143451	VARS1	0.168909240509612	9	0.0401988898315278	326	0.128710350678084	5.23128568821212
Rpl19	Rpl19	1.82621E-07	5.68927713525082e-07	0.770388543772616	RPL19	1.83202856211685	51	1.07404426439071	4586	0.757984297726137	5.21621003295658
Metrnl	Metrnl	1.83500E-07	5.71077312772583e-07	1.92507015795772	METRNL	0.19026289597966	11	0.050101443821262	411	0.140161452158398	5.21532029372516
Gm20559	Gm20559	1.91083E-07	5.94067133225942e-07	2.19426767552664	NA	0.151977343847863	8	0.0332076743197274	251	0.118769669528136	5.2078090503964
Tcof1	Tcof1	2.02780E-07	6.29782820298094e-07	1.68596573004026	TCOF1	0.28434219089353	16	0.0883720742926313	656	0.195970116600898	5.19677122738037
Rbm38	Rbm38	2.04681E-07	6.35036965722471e-07	3.28578120578529	RBM38	0.0594630943592953	5	0.00609717700815775	50	0.0533659173511375	5.19503499317823
Ncoa4	Ncoa4	2.16435E-07	6.70815111350063e-07	2.05402796960056	NCOA4	0.265738223621398	12	0.0639926355093386	451	0.20174558811206	5.18463795333554
Dusp1	Dusp1	2.24251E-07	6.943288938366e-07	0.948453835171916	DUSP1	2.80110582128652	51	1.45149806829417	4389	1.34960775299235	5.17802181184932
Lbh	Lbh	2.34933E-07	7.26658635083389e-07	1.60911268277527	LBH	0.652122991349317	24	0.21376585102443	929	0.438357140324887	5.16933142525891
Eno1b	Eno1b	2.40897E-07	7.44343130335329e-07	1.62657239701365	ENO1	0.304106570190086	17	0.0984869575591162	755	0.205619612630969	5.16464435643088
Pfkp	Pfkp	2.46420E-07	7.60634673468862e-07	1.89937747184369	PFKP	0.168667252254397	11	0.0452127765101688	347	0.123454475744228	5.16040172710487
Plgrkt	Plgrkt	2.57367E-07	7.93614295804472e-07	2.05204868460975	PLGRKT	0.24900479017831	15	0.0600453658386024	459	0.188959424339707	5.15225907429953
Zmiz2	Zmiz2	2.71339E-07	8.35844641636109e-07	1.82885407397723	ZMIZ2	0.264877350528766	15	0.0745598266664414	584	0.190317523862325	5.14233919628611
Parp11	Parp11	2.74981E-07	8.46203496204639e-07	2.27418621571017	PARP11	0.10837661417978	6	0.0224046060710527	172	0.0859720081087268	5.13983408387494
Elf1	Elf1	2.81362E-07	8.64960477323726e-07	1.15417584207711	ELF1	0.949789787760135	31	0.426762201634084	2392	0.523027586126051	5.13552174037585
Kmt2e	Kmt2e	2.84106E-07	8.72507126619557e-07	0.844838356409506	KMT2E	2.33491360071765	55	1.30001728928382	4686	1.03489631143383	5.13369682001545
Rnf130	Rnf130	2.98879E-07	9.16945957707612e-07	1.19555339268126	RNF130	0.569227224480543	24	0.248535385331985	1659	0.320691839148558	5.12415256273747
